# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     106     -0.16098546E-01     -0.16711308E-01     -0.12882202E-02     -0.77311552E-02
     107     -0.16105622E-01     -0.16711308E-01     -0.12915226E-02     -0.77311552E-02
     108     -0.16112901E-01     -0.16711308E-01     -0.12948351E-02     -0.77311552E-02
     109     -0.16120061E-01     -0.16711308E-01     -0.12981225E-02     -0.77311552E-02
     110     -0.16127337E-01     -0.16711308E-01     -0.13014631E-02     -0.77311552E-02
     111     -0.16134457E-01     -0.16711308E-01     -0.13046921E-02     -0.77311552E-02
     112     -0.16141595E-01     -0.16711308E-01     -0.13079012E-02     -0.77311552E-02
     113     -0.16166258E-01     -0.16711308E-01     -0.13202973E-02     -0.77311552E-02
     114     -0.16201213E-01     -0.16711308E-01     -0.13394428E-02     -0.77311552E-02
     115     -0.16222751E-01     -0.16711308E-01     -0.13533146E-02     -0.77311552E-02
     116     -0.16241989E-01     -0.16711308E-01     -0.13664775E-02     -0.77311552E-02
     117     -0.16263989E-01     -0.16711308E-01     -0.13864901E-02     -0.77311552E-02
     118     -0.16283001E-01     -0.16711308E-01     -0.14052985E-02     -0.77311552E-02
     119     -0.16296655E-01     -0.16711308E-01     -0.14230941E-02     -0.77311552E-02
     120     -0.16309071E-01     -0.16711308E-01     -0.14409760E-02     -0.77311552E-02
     121     -0.16319809E-01     -0.16711308E-01     -0.14583193E-02     -0.77311552E-02
     122     -0.16330336E-01     -0.16711308E-01     -0.14761527E-02     -0.77311552E-02
     123     -0.16340035E-01     -0.16711308E-01     -0.14938594E-02     -0.77311552E-02
     124     -0.16348439E-01     -0.16711308E-01     -0.15117301E-02     -0.77311552E-02
     125     -0.16356238E-01     -0.16711308E-01     -0.15293939E-02     -0.77311552E-02
     126     -0.16363277E-01     -0.16711308E-01     -0.15468438E-02     -0.77311552E-02
     127     -0.16372020E-01     -0.16711308E-01     -0.15708598E-02     -0.77311552E-02
     128     -0.16379388E-01     -0.16711308E-01     -0.15962802E-02     -0.77311552E-02
     129     -0.16385962E-01     -0.16711308E-01     -0.16200325E-02     -0.77311552E-02
     130     -0.16392358E-01     -0.16711308E-01     -0.16451187E-02     -0.77311552E-02
     131     -0.16397940E-01     -0.16711308E-01     -0.16691336E-02     -0.77311552E-02
     132     -0.16401722E-01     -0.16711308E-01     -0.16873111E-02     -0.77311552E-02
     133     -0.16406367E-01     -0.16711308E-01     -0.17106946E-02     -0.77311552E-02
     134     -0.16410417E-01     -0.16711308E-01     -0.17358145E-02     -0.77311552E-02
     135     -0.16415129E-01     -0.16711308E-01     -0.17659159E-02     -0.77311552E-02
     136     -0.16418822E-01     -0.16711308E-01     -0.17892158E-02     -0.77311552E-02
     137     -0.16421968E-01     -0.16711308E-01     -0.18136263E-02     -0.77311552E-02
     138     -0.16425748E-01     -0.16711308E-01     -0.18422921E-02     -0.77311552E-02
     139     -0.16429380E-01     -0.16711308E-01     -0.18710074E-02     -0.77311552E-02
     140     -0.16433054E-01     -0.16711308E-01     -0.18989271E-02     -0.77311552E-02
     141     -0.16436583E-01     -0.16711308E-01     -0.19271193E-02     -0.77311552E-02
     142     -0.16440493E-01     -0.16711308E-01     -0.19614647E-02     -0.77311552E-02
     143     -0.16443899E-01     -0.16711308E-01     -0.19920659E-02     -0.77311552E-02
     144     -0.16447468E-01     -0.16711308E-01     -0.20240340E-02     -0.77311552E-02
     145     -0.16451160E-01     -0.16711308E-01     -0.20575586E-02     -0.77311552E-02
     146     -0.16454636E-01     -0.16711308E-01     -0.20910145E-02     -0.77311552E-02
     147     -0.16458572E-01     -0.16711308E-01     -0.21295998E-02     -0.77311552E-02
     148     -0.16462461E-01     -0.16711308E-01     -0.21710093E-02     -0.77311552E-02
     149     -0.16466097E-01     -0.16711308E-01     -0.22091671E-02     -0.77311552E-02
     150     -0.16469640E-01     -0.16711308E-01     -0.22488981E-02     -0.77311552E-02
     151     -0.16473106E-01     -0.16711308E-01     -0.22883073E-02     -0.77311552E-02
     152     -0.16476457E-01     -0.16711308E-01     -0.23284927E-02     -0.77311552E-02
     153     -0.16480255E-01     -0.16711308E-01     -0.23745974E-02     -0.77311552E-02
     154     -0.16484241E-01     -0.16711308E-01     -0.24210365E-02     -0.77311552E-02
     155     -0.16487842E-01     -0.16711308E-01     -0.24664335E-02     -0.77311552E-02
     156     -0.16491487E-01     -0.16711308E-01     -0.25123843E-02     -0.77311552E-02
     157     -0.16495040E-01     -0.16711308E-01     -0.25541148E-02     -0.77311552E-02
     158     -0.16499215E-01     -0.16711308E-01     -0.26059864E-02     -0.77311552E-02
     159     -0.16502870E-01     -0.16711308E-01     -0.26542432E-02     -0.77311552E-02
     160     -0.16506741E-01     -0.16711308E-01     -0.27048094E-02     -0.77311552E-02
     161     -0.16510723E-01     -0.16711308E-01     -0.27539996E-02     -0.77311552E-02
     162     -0.16514498E-01     -0.16711308E-01     -0.28092389E-02     -0.77311552E-02
     163     -0.16518362E-01     -0.16711308E-01     -0.28607044E-02     -0.77311552E-02
     164     -0.16522627E-01     -0.16711308E-01     -0.29175648E-02     -0.77311552E-02
     165     -0.16526713E-01     -0.16711308E-01     -0.29745828E-02     -0.77311552E-02
     166     -0.16531231E-01     -0.16711308E-01     -0.30320527E-02     -0.77311552E-02
     167     -0.16535470E-01     -0.16711308E-01     -0.30904231E-02     -0.77311552E-02
     168     -0.16539827E-01     -0.16711308E-01     -0.31474581E-02     -0.77311552E-02
     169     -0.16544521E-01     -0.16711308E-01     -0.32048167E-02     -0.77311552E-02
     170     -0.16549226E-01     -0.16711308E-01     -0.32642154E-02     -0.77311552E-02
     171     -0.16553908E-01     -0.16711308E-01     -0.33239612E-02     -0.77311552E-02
     172     -0.16558114E-01     -0.16711308E-01     -0.33815625E-02     -0.77311552E-02
     173     -0.16562453E-01     -0.16711308E-01     -0.34414826E-02     -0.77311552E-02
     174     -0.16566544E-01     -0.16711308E-01     -0.35017789E-02     -0.77311552E-02
     175     -0.16570853E-01     -0.16711308E-01     -0.35689979E-02     -0.77311552E-02
     176     -0.16575611E-01     -0.16711308E-01     -0.36304000E-02     -0.77311552E-02
     177     -0.16580331E-01     -0.16711308E-01     -0.36957301E-02     -0.77311552E-02
     178     -0.16584829E-01     -0.16711308E-01     -0.37562898E-02     -0.77311552E-02
     179     -0.16589231E-01     -0.16711308E-01     -0.38230838E-02     -0.77311552E-02
     180     -0.16593392E-01     -0.16711308E-01     -0.38878149E-02     -0.77311552E-02
     181     -0.16598067E-01     -0.16711308E-01     -0.39579231E-02     -0.77311552E-02
     182     -0.16602154E-01     -0.16711308E-01     -0.40239613E-02     -0.77311552E-02
     183     -0.16606320E-01     -0.16711308E-01     -0.40844950E-02     -0.77311552E-02
     184     -0.16610532E-01     -0.16711308E-01     -0.41483082E-02     -0.77311552E-02
     185     -0.16614638E-01     -0.16711308E-01     -0.42129926E-02     -0.77311552E-02
     186     -0.16618800E-01     -0.16711308E-01     -0.42746288E-02     -0.77311552E-02
     187     -0.16622702E-01     -0.16711308E-01     -0.43378403E-02     -0.77311552E-02
     188     -0.16627133E-01     -0.16711308E-01     -0.44005652E-02     -0.77311552E-02
     189     -0.16630749E-01     -0.16711308E-01     -0.44621470E-02     -0.77311552E-02
     190     -0.16634248E-01     -0.16711308E-01     -0.45251792E-02     -0.77311552E-02
     191     -0.16637594E-01     -0.16711308E-01     -0.45887081E-02     -0.77311552E-02
     192     -0.16641010E-01     -0.16711308E-01     -0.46526095E-02     -0.77311552E-02
     193     -0.16644329E-01     -0.16711308E-01     -0.47131873E-02     -0.77311552E-02
     194     -0.16647944E-01     -0.16711308E-01     -0.47727304E-02     -0.77311552E-02
     195     -0.16651183E-01     -0.16711308E-01     -0.48312014E-02     -0.77311552E-02
     196     -0.16654094E-01     -0.16711308E-01     -0.48897795E-02     -0.77311552E-02
     197     -0.16657063E-01     -0.16711308E-01     -0.49468526E-02     -0.77311552E-02
     198     -0.16659801E-01     -0.16711308E-01     -0.50014320E-02     -0.77311552E-02
     199     -0.16662509E-01     -0.16711308E-01     -0.50551245E-02     -0.77311552E-02
     200     -0.16665283E-01     -0.16711308E-01     -0.51072229E-02     -0.77311552E-02
     201     -0.16668016E-01     -0.16711308E-01     -0.51543474E-02     -0.77311552E-02
     202     -0.16670472E-01     -0.16711308E-01     -0.52003568E-02     -0.77311552E-02
     203     -0.16673277E-01     -0.16711308E-01     -0.52469126E-02     -0.77311552E-02
     204     -0.16675559E-01     -0.16711308E-01     -0.52898192E-02     -0.77311552E-02
     205     -0.16677507E-01     -0.16711308E-01     -0.53301065E-02     -0.77311552E-02
     206     -0.16679427E-01     -0.16711308E-01     -0.53678175E-02     -0.77311552E-02
     207     -0.16681300E-01     -0.16711308E-01     -0.54028181E-02     -0.77311552E-02
     208     -0.16683045E-01     -0.16711308E-01     -0.54350298E-02     -0.77311552E-02
     209     -0.16684610E-01     -0.16711308E-01     -0.54655445E-02     -0.77311552E-02
     210     -0.16686037E-01     -0.16711308E-01     -0.54937907E-02     -0.77311552E-02
     211     -0.16687408E-01     -0.16711308E-01     -0.55193504E-02     -0.77311552E-02
     212     -0.16688667E-01     -0.16711308E-01     -0.55450272E-02     -0.77311552E-02
     213     -0.16689784E-01     -0.16711308E-01     -0.55671206E-02     -0.77311552E-02
     214     -0.16690923E-01     -0.16711308E-01     -0.55889738E-02     -0.77311552E-02
     215     -0.16691991E-01     -0.16711308E-01     -0.56097764E-02     -0.77311552E-02
     216     -0.16693011E-01     -0.16711308E-01     -0.56287345E-02     -0.77311552E-02
     217     -0.16693919E-01     -0.16711308E-01     -0.56456122E-02     -0.77311552E-02
     218     -0.16694695E-01     -0.16711308E-01     -0.56625409E-02     -0.77311552E-02
     219     -0.16695379E-01     -0.16711308E-01     -0.56792906E-02     -0.77311552E-02
     220     -0.16695975E-01     -0.16711308E-01     -0.56939138E-02     -0.77311552E-02
     221     -0.16696535E-01     -0.16711308E-01     -0.57083347E-02     -0.77311552E-02
     222     -0.16697054E-01     -0.16711308E-01     -0.57232047E-02     -0.77311552E-02
     223     -0.16697509E-01     -0.16711308E-01     -0.57369668E-02     -0.77311552E-02
     224     -0.16697893E-01     -0.16711308E-01     -0.57497382E-02     -0.77311552E-02
     225     -0.16698235E-01     -0.16711308E-01     -0.57625778E-02     -0.77311552E-02
     226     -0.16698546E-01     -0.16711308E-01     -0.57754145E-02     -0.77311552E-02
     227     -0.16698807E-01     -0.16711308E-01     -0.57874387E-02     -0.77311552E-02
     228     -0.16699053E-01     -0.16711308E-01     -0.57988586E-02     -0.77311552E-02
     229     -0.16699257E-01     -0.16711308E-01     -0.58106086E-02     -0.77311552E-02
     230     -0.16699412E-01     -0.16711308E-01     -0.58215341E-02     -0.77311552E-02
     231     -0.16699544E-01     -0.16711308E-01     -0.58321977E-02     -0.77311552E-02
     232     -0.16699648E-01     -0.16711308E-01     -0.58421715E-02     -0.77311552E-02
     233     -0.16699733E-01     -0.16711308E-01     -0.58523521E-02     -0.77311552E-02
     234     -0.16699805E-01     -0.16711308E-01     -0.58621436E-02     -0.77311552E-02
     235     -0.16699861E-01     -0.16711308E-01     -0.58712802E-02     -0.77311552E-02
     236     -0.16699905E-01     -0.16711308E-01     -0.58805155E-02     -0.77311552E-02
     237     -0.16699938E-01     -0.16711308E-01     -0.58890508E-02     -0.77311552E-02
     238     -0.16699962E-01     -0.16711308E-01     -0.58977002E-02     -0.77311552E-02
     239     -0.16699980E-01     -0.16711308E-01     -0.59058868E-02     -0.77311552E-02
     240     -0.16699994E-01     -0.16711308E-01     -0.59139715E-02     -0.77311552E-02
     241     -0.16700003E-01     -0.16711308E-01     -0.59212271E-02     -0.77311552E-02
     242     -0.16700010E-01     -0.16711308E-01     -0.59285779E-02     -0.77311552E-02
     243     -0.16700015E-01     -0.16711308E-01     -0.59353631E-02     -0.77311552E-02
     244     -0.16700019E-01     -0.16711308E-01     -0.59415813E-02     -0.77311552E-02
     245     -0.16700022E-01     -0.16711308E-01     -0.59477811E-02     -0.77311552E-02
     246     -0.16700025E-01     -0.16711308E-01     -0.59535119E-02     -0.77311552E-02
     247     -0.16700028E-01     -0.16711308E-01     -0.59585732E-02     -0.77311552E-02
     248     -0.16700032E-01     -0.16711308E-01     -0.59635345E-02     -0.77311552E-02
     249     -0.16700035E-01     -0.16711308E-01     -0.59684033E-02     -0.77311552E-02
     250     -0.16700039E-01     -0.16711308E-01     -0.59726009E-02     -0.77311552E-02
     251     -0.16700043E-01     -0.16711308E-01     -0.59765435E-02     -0.77311552E-02
     252     -0.16700047E-01     -0.16711308E-01     -0.59802677E-02     -0.77311552E-02
 
# q=  0.25000000E+00  0.41666667E+00  0.00000000E+00  (qpt 104)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.17559939E-02     -0.16419667E-01     -0.11478548E-03     -0.77285840E-02
       2     -0.34715780E-02     -0.16419667E-01     -0.22474613E-03     -0.77285840E-02
       3     -0.49542488E-02     -0.16419667E-01     -0.33934712E-03     -0.77285840E-02
       4     -0.63321851E-02     -0.16419667E-01     -0.44552656E-03     -0.77285840E-02
       5     -0.74160493E-02     -0.16419667E-01     -0.52502204E-03     -0.77285840E-02
       6     -0.84585081E-02     -0.16419667E-01     -0.60336068E-03     -0.77285840E-02
       7     -0.93023688E-02     -0.16419667E-01     -0.67356736E-03     -0.77285840E-02
       8     -0.10121401E-01     -0.16419667E-01     -0.74238681E-03     -0.77285840E-02
       9     -0.10439958E-01     -0.16419667E-01     -0.76112818E-03     -0.77285840E-02
      10     -0.10753844E-01     -0.16419667E-01     -0.77992278E-03     -0.77285840E-02
      11     -0.10928565E-01     -0.16419667E-01     -0.79090963E-03     -0.77285840E-02
      12     -0.11093485E-01     -0.16419667E-01     -0.80149899E-03     -0.77285840E-02
      13     -0.11272411E-01     -0.16419667E-01     -0.80978005E-03     -0.77285840E-02
      14     -0.11447401E-01     -0.16419667E-01     -0.81785806E-03     -0.77285840E-02
      15     -0.11636892E-01     -0.16419667E-01     -0.82981450E-03     -0.77285840E-02
      16     -0.11825880E-01     -0.16419667E-01     -0.84179750E-03     -0.77285840E-02
      17     -0.11932737E-01     -0.16419667E-01     -0.84672922E-03     -0.77285840E-02
      18     -0.12039336E-01     -0.16419667E-01     -0.85145283E-03     -0.77285840E-02
      19     -0.12178495E-01     -0.16419667E-01     -0.86017496E-03     -0.77285840E-02
      20     -0.12310081E-01     -0.16419667E-01     -0.86914068E-03     -0.77285840E-02
      21     -0.12498198E-01     -0.16419667E-01     -0.87809714E-03     -0.77285840E-02
      22     -0.12688828E-01     -0.16419667E-01     -0.88703710E-03     -0.77285840E-02
      23     -0.12835733E-01     -0.16419667E-01     -0.89686168E-03     -0.77285840E-02
      24     -0.12980880E-01     -0.16419667E-01     -0.90728552E-03     -0.77285840E-02
      25     -0.13074507E-01     -0.16419667E-01     -0.91405552E-03     -0.77285840E-02
      26     -0.13164827E-01     -0.16419667E-01     -0.92063615E-03     -0.77285840E-02
      27     -0.13308157E-01     -0.16419667E-01     -0.92978440E-03     -0.77285840E-02
      28     -0.13455773E-01     -0.16419667E-01     -0.93933539E-03     -0.77285840E-02
      29     -0.13564006E-01     -0.16419667E-01     -0.94782256E-03     -0.77285840E-02
      30     -0.13676409E-01     -0.16419667E-01     -0.95631358E-03     -0.77285840E-02
      31     -0.13764056E-01     -0.16419667E-01     -0.96300310E-03     -0.77285840E-02
      32     -0.13849887E-01     -0.16419667E-01     -0.97020591E-03     -0.77285840E-02
      33     -0.13937873E-01     -0.16419667E-01     -0.97917242E-03     -0.77285840E-02
      34     -0.14030074E-01     -0.16419667E-01     -0.98835132E-03     -0.77285840E-02
      35     -0.14115997E-01     -0.16419667E-01     -0.99481307E-03     -0.77285840E-02
